,gridCell.minX,gridCell.minY,gridCell.size,statistics.DebrisMaskArea,statistics.GlacierMaskArea,statistics.afterGlacierMask,statistics.meanElevationDifference,statistics.pointsWithinDebrisMask,statistics.result_avgX,statistics.result_avgY,statistics.result_count_2010,statistics.result_count_2011,statistics.result_count_2012,statistics.result_count_2013,statistics.result_count_2014,statistics.result_count_2015,statistics.result_count_2016,statistics.result_count_2017,statistics.result_count_2018,statistics.result_count_2019,statistics.result_offsetX,statistics.result_offsetY,statistics.result_refDifference_2010,statistics.result_refDifference_2011,statistics.result_refDifference_2012,statistics.result_refDifference_2013,statistics.result_refDifference_2014,statistics.result_refDifference_2015,statistics.result_refDifference_2016,statistics.result_refDifference_2017,statistics.result_refDifference_2018,statistics.result_refDifference_2019,statistics.result_total,statistics.tdx2_filtered,statistics.tdx_filtered,timeseries.dates,timeseries.averages
202,700000,-600000,100000,15.070627526749387,88.77355824595324,6477,3.4506584116401378,109,795273.9844420258,-560271.0839356553,113,1053,1099,445,811,939,1093,161,447,316,45273.98444202577,-1310271.0839356552,8.390701459226811,4.0293151894781,2.623165682114778,-2.9619697523716075,4.430820008426902,4.8503852054702365,3.7679803912957444,-21.21853315995739,0.5051938533512312,20.62710984743497,6477,537370.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[3.8667553122100804, 4.495316094006358, -1.0915043311728645, 8.919164320111388, 4.901545350887412, 0.42908912572971303, -23.6315594083572, 15.957888593088871, 7.4666529549888105, nan, -19.763703221632532, -16.065830906843658, 3.800769968765772, 4.68748956227566, -9.001523268476737, 12.865137933408075, 5.109780368483196, 7.609749381047212, -9.596641456799855, -1.367992420594419, 7.5607666352496015, 5.883397008825881, -2.301836255965304, -2.588761781982708, 3.6036329268642127, -32.04778400956294, -13.704490497508798, -35.66095731190076, -4.058467987279848, -30.815146614838188, 12.013416946777756, -19.51878575301358, 3.3326347374208565]"
203,700000,-500000,100000,8.008608140203851,51.67201052116813,7290,-1.5229695941529136,151,791632.22033136,-485978.23593364964,414,1174,1135,459,1044,1364,837,404,246,213,41632.220331360004,-1235978.2359336496,5.377486730164152,2.410894465058782,-0.06045694206744571,0.758438112421513,-1.7981962914876282,-1.3443540732414323,-2.208237083140137,-13.857537748787731,-9.020128571182093,-14.375188789544145,7290,456232.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[5.481109548142006, 2.713597140104528, -6.630761325601927, -20.775066922066273, 2.5857230071387547, 1.038875684533619, -33.452696295469345, -75.89339063547706, -11.154436794258023, 1.7334143702439182, -16.9772015271692, -3.313795967383538, 1.1840976565005925, -0.986594039339045, -13.996209804529371, -51.12008331800644, -0.7205502128177097, 0.6711597121742366, -4.921808850949106, 4.346038324648362, -2.7844769148280903, -5.147415409796623, 5.915359035737765, -11.53952496408086, -4.094726231353679, -22.914830584536595, -22.51761091872638, -43.802710710289894, -13.898379765099161, 1.4531600218037055, -69.5225508935372, 2.089543861605371, -11.235444475538905]"
204,700000,-400000,100000,23.24625795142444,172.23067663427688,1442,-10.072593711340657,152,719110.7568814473,-340796.76065466466,85,123,87,185,93,192,237,321,104,15,-30889.243118552724,-1090796.7606546646,5.021190832066371,-13.241551794800978,0.4665549187223081,-5.004148200966729,-22.490002620742153,-7.368992938666286,-4.039432900899739,-19.490629333903104,-8.063847294774265,-58.579914810849246,1442,1020998.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[52.877255730033845, -21.861639742439138, -1.1772426014186186, -36.20655365696732, nan, 6.87413871395562, 2.1449892245434303, -1.6301888495707866, -1.1015354848256969, -63.2012885917348, 0.10113314330190804, -8.518259884955928, 4.4980216073733645, -32.06493526360524, -16.97275237590726, -30.08005957866872, -1.8477775767150888, 0.3166911599360901, -7.166671050279266, -14.588554141348306, -0.21388653956667744, -20.295287964742737, -6.812688394915683, 8.694886222843053, -3.947235710510904, -50.0597790416925, -20.021262936158458, -9.22821627475399, 5.133840063455864, -17.018857268655484, -29.993984343719735, -3.5912330105066874, -36.34403931561068]"
205,700000,0,100000,1.455489368269271,134.5249630159836,1692,-6.824916301842081,6,742012.2316397197,10649.710276774456,104,138,293,163,204,97,211,387,95,0,-7987.768360280315,-739350.2897232255,-1.4706842746392725,-8.765423689910618,-0.9010880477263176,-20.94984443350375,-9.986534355143592,-13.761398648111449,-10.480324613467593,-5.783403296176141,13.845251979749504,0.0,1692,1873383.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[0.058219402948672505, nan, -4.00899782819698, -39.39855543597963, -6.041694199778414, 0.6287812622554396, -1.3714857477777709, -11.199697155836457, 3.8063722055643794, -15.460238207969997, -25.65931420900249, -1.3401546478143536, -74.74337793256883, -23.386313141462665, -7.567235260377945, -36.94077225059149, 0.48402074265322004, -6.417603810338925, -13.326817863009637, -21.114937256176137, -16.3078509993764, -22.62355444969944, -23.328915773641377, 1.1186634283888754, -8.035144550495325, -60.7003411479968, -1.8428519172765623, -5.825901483034042, nan, 32.50483402387521, 4.284675314909585, -9.935420440626496, -16.97118011578082]"
206,800000,-800000,100000,8.863958455669568,60.78463502456821,1324,-11.44273650879669,48,859873.5715231244,-749738.5554158484,42,181,128,294,80,302,148,97,26,26,9873.571523124352,-1599738.5554158483,-2.8426523704522317,-6.649053325600675,-10.07668887086276,-5.842251158659917,-23.26914993014325,-12.78458890137994,-18.15382383437433,-27.35989744497802,-12.190991498039867,21.54786658422514,1324,67881.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-3.892176052485387, -6.767694184546935, nan, nan, -8.171438019396922, -10.059730523053116, nan, -0.7610038565289869, -2.401238107772042, nan, nan, -28.06272940680125, -5.630969319452717, -14.31382970009722, -32.65102219161856, -20.761903609337207, -22.760664268477854, -11.465161205325296, -25.891396516039702, nan, -15.17837254275644, nan, nan, -12.728798118850136, -18.765668839884576, -8.766441972414517, -76.22571897169996, -6.511696524304936, -28.269891649406432, nan, -13.1852915093187, -11.196691486761036, -41.4301577236032]"
207,800000,-700000,100000,102.04098597161486,742.0815568917535,5866,-5.169483385850852,399,833439.3165088882,-616212.9087236426,37,697,837,512,672,693,804,726,804,84,-16560.68349111185,-1466212.9087236426,-1.795907237398579,-5.336724914120616,-5.239354336422554,-8.360483417340157,-1.9084371916758558,-9.580868492407884,-7.602895639177496,-9.2712538765293,-4.219606834621535,74.83449216819152,5866,99765.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-1.795907237398579, -9.492962300817707, -4.022350192922777, -0.08068548794807669, -18.985982426874205, -38.39306141975196, 2.6330813345806496, -9.051669517338274, 16.771071082384363, -7.348333404893168, -7.075458501514442, -18.007422836091727, 1.3306582341827862, -33.82003582937583, 0.7226432305799987, -12.421357953145357, -2.619804608604402, -22.43070947913752, -6.903520321033194, -5.426152211808922, -47.548394862387404, 5.312340232439433, -5.324782335427037, -9.205701025013754, -18.759601334248657, -0.5198389074181303, -11.502448885878012, -8.57449874963911, -70.62118967240102, -8.511936505280717, -0.8402097414219525, -2.9948617545488694, 78.32005006699802]"
208,800000,-600000,100000,132.69803480843316,936.8133380371233,8898,-2.1484078679490595,1350,851933.2915750276,-564965.4279351309,202,1627,1092,935,800,1131,870,826,1264,151,1933.2915750276297,-1414965.427935131,10.81968658438134,2.2593389901616763,2.5479117654319223,-1.4057271798925295,1.8680174418135835,-6.740585611424489,-3.446568089398515,-3.2242142764527384,-9.10246247497479,-20.858298007522688,8898,28244.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[7.9604014003978785, 0.2234868483524942, 3.5449183131094673, 6.523961518236748, -10.135946569787242, 0.09992080352815692, 5.299413785053124, -0.18585281876134177, 3.1546009411701834, 1.3889325828388126, 3.181908996043486, -8.030065265305002, -5.159302377123585, 6.3767899832101795, -0.6559208926424601, 3.2369394480814138, -1.6745944517535956, -6.029519112143586, -2.7672795269474837, -9.959393508193399, -15.247908773000884, -24.088216912457536, 8.561335605817206, -2.28651445319064, -18.000696178682, -30.464296066899585, 2.371894741189703, -10.778544838361551, -5.834754690145146, -13.725338713181252, -10.294524296067427, -11.103181925275722, 10.332766557234255]"
209,800000,-500000,100000,4.756380591154552,54.6864577839947,1404,-1.6337016436075762,5,861981.5499841033,-451434.3872165649,0,239,224,101,360,138,10,126,179,27,11981.549984103302,-1301434.387216565,0.0,2.7643134310848843,-7.700942862020587,-2.3179589131271827,0.29299533062329225,2.081683087491245,19.50214672712873,4.141988854750873,-8.897411755958629,-18.973663336568414,1404,28097.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, 3.222645495167752, 2.400612132406602, 4.2496946779026326, nan, -7.700942862020587, nan, nan, nan, -5.598020523423499, 3.258017278813744, nan, -11.407644102571535, -4.672431141201059, 0.8447093830482202, nan, nan, 0.9249400283641881, nan, nan, 40.83257556824765, 19.50214672712873, nan, nan, nan, -5.45654492665362, -2.974608039487066, nan, 51.89828282013843, -28.679638198765872, -1.6489623723346016, nan, nan]"
210,800000,-400000,100000,3.8593401339703233,19.696640704255895,174,-15.611530076386227,46,843097.2421560257,-374948.57790253684,0,30,13,0,4,36,51,25,15,0,-6902.757843974279,-1224948.5779025368,0.0,2.935846150695094,9.78095087157677,0.0,-27.504126358375743,-24.473352740460186,-17.50933881086291,-22.393189780011852,-32.518050079878655,0.0,174,1089140.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, nan, 6.623754868166495, -3.4341779976645985, nan, nan, 9.78095087157677, nan, nan, nan, nan, nan, nan, nan, -27.504126358375743, nan, nan, -19.828642690395156, -20.814419625982055, -22.985833492154015, -6.706005044125656, -20.848125124845243, -17.06256158551615, nan, nan, -14.159523498335254, -39.889730628574625, nan, nan, -25.41431707010209, -37.25387208639636, nan]"
211,800000,-300000,100000,3.7237612194650214,87.47268575947861,13581,-2.1335505909217347,10,892670.5965691758,-223391.79560817347,54,1574,1602,1303,1810,1841,1632,1704,1730,331,42670.59656917583,-1073391.7956081736,-10.895188657511712,2.925055179403284,0.8371005672078344,-2.183350059500495,-0.7509895764760526,-0.7363007457099638,-2.1536209015347,-4.30045856200045,-8.254443499229254,-11.026823143284956,13581,1939922.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[5.830636819667551, 3.49531834137555, -0.29415966600217475, 6.085932324423441, -1.6360897924633027, 1.1827885919876813, 0.9285300258600739, 0.625838641888298, -24.615950224469998, -1.339321750576931, -2.692415445833341, -20.062712242616207, -1.00686425752599, -1.7910872617260392, -0.31181475935014785, -0.6873575888799285, 0.9253399147152265, 1.3819141552813559, -2.8544913514526167, 0.7934366286184718, -3.072935968693645, -3.236270153357745, -1.9349632902032283, -2.4598178387603262, -2.301683045869188, -4.373989610837109, -4.100700289580061, -1.2575470346016866, -49.567712918851754, -4.580773353513216, -9.107758114217273, -3.3947719061842228, -18.04984642759421]"
212,800000,-100000,100000,2.660442324869643,119.75884512751438,571,-3.3097721533414153,60,831555.9725127823,-2724.463260796294,24,68,55,72,81,22,103,80,66,0,-18444.02748721768,-852724.4632607963,-2.926810795983973,9.74163427014668,4.086291238607886,-4.1515845850945094,-8.751144044541647,-9.894727577438681,-6.828003983232697,-0.9836670131581287,-10.596894745208994,0.0,571,1680637.0,,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, 58.84321330259845, 19.059023053158626, -8.281983413206035, nan, -2.542358731538157, 30.600891119192056, nan, nan, -11.595087305462455, 22.578855487266082, -1.6141766880730075, nan, 76.3474754152885, -22.70728209034966, -7.423058046100927, nan, -5.201249661803013, -16.820781793819037, -8.72214973080874, nan, -6.711540255183483, -6.076295439682781, -1.7753725176997002, nan, -1.4015249421879161, 2.7503540486096276, -2.8328191379821552, nan, -14.714159372459255, -10.838788182881116, nan]"
